Project_ID,Schedule_Activity_ID,Schedule_WP_ID,Cost_Control_Account_ID,Cost_WP_ID,Cost_Component,Candidate_Component_BAC_USD,PV_Recognition_Method,Evidence_or_Assumption,Mapping_Status,Candidate_Share_of_Cost_WP_Pct,Cost_Ownership_Line_ID,Approval_Status
P11,P11-A4,P11-WP022,P11-CA02,P11-WP022,SOURCE_WP_SCOPE,67200,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0282,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-A8,P11-WP022,P11-CA02,P11-WP022,SOURCE_WP_SCOPE,67200,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0283,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-A5,P11-WP031,P11-CA03,P11-WP031,SOURCE_WP_SCOPE,50400,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0284,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-A5b,P11-WP031,P11-CA03,P11-WP031,SOURCE_WP_SCOPE,50400,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0285,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-A5c,P11-WP032,P11-CA03,P11-WP032,SOURCE_WP_SCOPE,93600,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0286,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-A6,P11-WP032,P11-CA03,P11-WP032,SOURCE_WP_SCOPE,93600,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0287,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-A10,P11-WP041,P11-CA04,P11-WP041,SOURCE_WP_SCOPE,95822,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,5.555543,CL0288,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-A9,P11-WP041,P11-CA04,P11-WP041,SOURCE_WP_SCOPE,383289,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,22.222229,CL0289,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-AFIRST,P11-WP041,P11-CA04,P11-WP041,SOURCE_WP_SCOPE,287467,QUANTITY_OR_WEIGHTED,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,16.666686,CL0290,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-B1inst,P11-WP041,P11-CA04,P11-WP041,SOURCE_WP_SCOPE,479111,QUANTITY_DRIVEN_PROVISIONAL,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,27.777771,CL0291,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-B2inst,P11-WP041,P11-CA04,P11-WP041,SOURCE_WP_SCOPE,479111,QUANTITY_DRIVEN_PROVISIONAL,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,27.777771,CL0292,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-B1rest,P11-WP043,P11-CA04,P11-WP043,SOURCE_WP_SCOPE,168000,QUANTITY_OR_WEIGHTED,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0293,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-B2rest,P11-WP043,P11-CA04,P11-WP043,SOURCE_WP_SCOPE,168000,QUANTITY_OR_WEIGHTED,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0294,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-A7,P11-WP051,P11-CA05,P11-WP051,SOURCE_WP_SCOPE,64000,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,25.000000,CL0295,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-B1test,P11-WP051,P11-CA05,P11-WP051,SOURCE_WP_SCOPE,64000,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,25.000000,CL0296,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-B2test,P11-WP051,P11-CA05,P11-WP051,SOURCE_WP_SCOPE,64000,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,25.000000,CL0297,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-A11,P11-WP051,P11-CA05,P11-WP051,SOURCE_WP_SCOPE,64000,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,25.000000,CL0298,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-B1gis,P11-WP061,P11-CA06,P11-WP061,SOURCE_WP_SCOPE,22400,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333333,CL0299,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-B2gis,P11-WP061,P11-CA06,P11-WP061,SOURCE_WP_SCOPE,22400,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333333,CL0300,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-A12,P11-WP061,P11-CA06,P11-WP061,SOURCE_WP_SCOPE,22400,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333333,CL0301,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-A13,P11-WP062,P11-CA06,P11-WP062,SOURCE_WP_SCOPE,28800,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0302,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y1A1,P12-WP011,P12-CA01,P12-WP011,SOURCE_WP_SCOPE,28560,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,14.000000,CL0303,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y1A2,P12-WP011,P12-CA01,P12-WP011,SOURCE_WP_SCOPE,28560,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,14.000000,CL0304,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y2A1,P12-WP011,P12-CA01,P12-WP011,SOURCE_WP_SCOPE,36720,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,18.000000,CL0305,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y2A2,P12-WP011,P12-CA01,P12-WP011,SOURCE_WP_SCOPE,36720,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,18.000000,CL0306,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y3A1,P12-WP011,P12-CA01,P12-WP011,SOURCE_WP_SCOPE,36720,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,18.000000,CL0307,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y3A2,P12-WP011,P12-CA01,P12-WP011,SOURCE_WP_SCOPE,36720,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,18.000000,CL0308,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y1A3,P12-WP021,P12-CA02,P12-WP021,SOURCE_WP_SCOPE,42840,QUANTITY_OR_WEIGHTED,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,14.000000,CL0309,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y1A4,P12-WP021,P12-CA02,P12-WP021,SOURCE_WP_SCOPE,42840,QUANTITY_OR_WEIGHTED,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,14.000000,CL0310,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y2A3,P12-WP021,P12-CA02,P12-WP021,SOURCE_WP_SCOPE,55080,QUANTITY_OR_WEIGHTED,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,18.000000,CL0311,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y2A4,P12-WP021,P12-CA02,P12-WP021,SOURCE_WP_SCOPE,55080,QUANTITY_OR_WEIGHTED,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,18.000000,CL0312,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y3A3,P12-WP021,P12-CA02,P12-WP021,SOURCE_WP_SCOPE,55080,QUANTITY_OR_WEIGHTED,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,18.000000,CL0313,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y3A4,P12-WP021,P12-CA02,P12-WP021,SOURCE_WP_SCOPE,55080,QUANTITY_OR_WEIGHTED,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,18.000000,CL0314,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y1A5,P12-WP031,P12-CA03,P12-WP031,SOURCE_WP_SCOPE,114240,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,28.000000,CL0315,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y2A5,P12-WP031,P12-CA03,P12-WP031,SOURCE_WP_SCOPE,146880,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,36.000000,CL0316,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y3A5,P12-WP031,P12-CA03,P12-WP031,SOURCE_WP_SCOPE,146880,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,36.000000,CL0317,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y1A6,P12-WP041,P12-CA04,P12-WP041,SOURCE_WP_SCOPE,944194,QUANTITY_DRIVEN_PROVISIONAL,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,28.000012,CL0318,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y2A6,P12-WP041,P12-CA04,P12-WP041,SOURCE_WP_SCOPE,1213963,QUANTITY_DRIVEN_PROVISIONAL,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,35.999994,CL0319,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y3A6,P12-WP041,P12-CA04,P12-WP041,SOURCE_WP_SCOPE,1213963,QUANTITY_DRIVEN_PROVISIONAL,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,35.999994,CL0320,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y1A7,P12-WP051,P12-CA05,P12-WP051,SOURCE_WP_SCOPE,57120,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,28.000000,CL0321,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y2A7,P12-WP051,P12-CA05,P12-WP051,SOURCE_WP_SCOPE,73440,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,36.000000,CL0322,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y3A7,P12-WP051,P12-CA05,P12-WP051,SOURCE_WP_SCOPE,73440,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,36.000000,CL0323,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y1A8,P12-WP061,P12-CA06,P12-WP061,SOURCE_WP_SCOPE,28560,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,28.000000,CL0324,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y2A8,P12-WP061,P12-CA06,P12-WP061,SOURCE_WP_SCOPE,36720,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,36.000000,CL0325,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y3A8,P12-WP061,P12-CA06,P12-WP061,SOURCE_WP_SCOPE,36720,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,36.000000,CL0326,APPROVED_SYNTHETIC_PORTFOLIO
P03,P03-A28,P03-WP051,P03-CA05,P03-WP052,Performance / Acceptance Testing,487200,DELIVERABLE_GATED_OR_QUANTITY_WEIGHTED__DEFINE_BEFORE_PV,Exact-name match; A28 previous WP051 share redistributed to A26/A27,CONDITIONAL_SCOPE_OR_ACCOUNTING_APPROVAL,100.000000,CL0327,APPROVED_SYNTHETIC_PORTFOLIO
P03,P03-A29,P03-WP041,P03-CA05,P03-WP053,SCADA checkout / regulatory sign-off,121800,DELIVERABLE_GATED_OR_QUANTITY_WEIGHTED__DEFINE_BEFORE_PV,Cross-CA cost owner. Assumed equal split; original A29/A30 allocations must represent different non-overlapping work; UNVERIFIED,CONDITIONAL_SCOPE_OR_ACCOUNTING_APPROVAL,50.000000,CL0328,APPROVED_SYNTHETIC_PORTFOLIO
P03,P03-A30,P03-WP022,P03-CA05,P03-WP053,SCADA checkout / regulatory sign-off,121800,DELIVERABLE_GATED_OR_QUANTITY_WEIGHTED__DEFINE_BEFORE_PV,Cross-CA cost owner. Assumed equal split; original A29/A30 allocations must represent different non-overlapping work; UNVERIFIED,CONDITIONAL_SCOPE_OR_ACCOUNTING_APPROVAL,50.000000,CL0329,APPROVED_SYNTHETIC_PORTFOLIO
P05,P05-A12c,P05-WP051,P05-CA04,P05-WP043,Zone sampling / water quality,105450,DELIVERABLE_GATED_OR_QUANTITY_WEIGHTED__DEFINE_BEFORE_PV,Cross-CA. Assumed equal split. Existing WP051 activity budgets must represent distinct notification/startup tasks; UNVERIFIED,CONDITIONAL_SCOPE_OR_ACCOUNTING_APPROVAL,25.000000,CL0330,APPROVED_SYNTHETIC_PORTFOLIO
P05,P05-A13c,P05-WP051,P05-CA04,P05-WP043,Zone sampling / water quality,105450,DELIVERABLE_GATED_OR_QUANTITY_WEIGHTED__DEFINE_BEFORE_PV,Cross-CA. Assumed equal split. Existing WP051 activity budgets must represent distinct notification/startup tasks; UNVERIFIED,CONDITIONAL_SCOPE_OR_ACCOUNTING_APPROVAL,25.000000,CL0331,APPROVED_SYNTHETIC_PORTFOLIO
P05,P05-A14c,P05-WP051,P05-CA04,P05-WP043,Zone sampling / water quality,105450,DELIVERABLE_GATED_OR_QUANTITY_WEIGHTED__DEFINE_BEFORE_PV,Cross-CA. Assumed equal split. Existing WP051 activity budgets must represent distinct notification/startup tasks; UNVERIFIED,CONDITIONAL_SCOPE_OR_ACCOUNTING_APPROVAL,25.000000,CL0332,APPROVED_SYNTHETIC_PORTFOLIO
P05,P05-A15c,P05-WP051,P05-CA04,P05-WP043,Zone sampling / water quality,105450,DELIVERABLE_GATED_OR_QUANTITY_WEIGHTED__DEFINE_BEFORE_PV,Cross-CA. Assumed equal split. Existing WP051 activity budgets must represent distinct notification/startup tasks; UNVERIFIED,CONDITIONAL_SCOPE_OR_ACCOUNTING_APPROVAL,25.000000,CL0333,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A2,P10-WP011,P10-CA01,P10-WP012,Project definition,81400,DELIVERABLE_GATED_OR_QUANTITY_WEIGHTED__DEFINE_BEFORE_PV,Exact-name match; former WP011 share of A2 moved to A1,CONDITIONAL_SCOPE_OR_ACCOUNTING_APPROVAL,100.000000,CL0334,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-B1gis,P11-WP061,P11-CA04,P11-WP042,GIS mapping,89600,DELIVERABLE_GATED_OR_QUANTITY_WEIGHTED__DEFINE_BEFORE_PV,Cross-CA. Assumed equal split; existing WP061 budgets must represent distinct documentation/turnover; UNVERIFIED,CONDITIONAL_SCOPE_OR_ACCOUNTING_APPROVAL,50.000000,CL0335,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-B2gis,P11-WP061,P11-CA04,P11-WP042,GIS mapping,89600,DELIVERABLE_GATED_OR_QUANTITY_WEIGHTED__DEFINE_BEFORE_PV,Cross-CA. Assumed equal split; existing WP061 budgets must represent distinct documentation/turnover; UNVERIFIED,CONDITIONAL_SCOPE_OR_ACCOUNTING_APPROVAL,50.000000,CL0336,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y1A6,P12-WP041,P12-CA04,P12-WP042,Emergency work orders,141086,DELIVERABLE_GATED_OR_QUANTITY_WEIGHTED__DEFINE_BEFORE_PV,Existing annual field execution; emergency work-order proportions 28/36/36 are synthetic and not individually evidenced,CONDITIONAL_SCOPE_OR_ACCOUNTING_APPROVAL,27.999921,CL0337,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y2A6,P12-WP041,P12-CA04,P12-WP042,Emergency work orders,181397,DELIVERABLE_GATED_OR_QUANTITY_WEIGHTED__DEFINE_BEFORE_PV,Existing annual field execution; emergency work-order proportions 28/36/36 are synthetic and not individually evidenced,CONDITIONAL_SCOPE_OR_ACCOUNTING_APPROVAL,36.000040,CL0338,APPROVED_SYNTHETIC_PORTFOLIO
P12,P12-Y3A6,P12-WP041,P12-CA04,P12-WP042,Emergency work orders,181397,DELIVERABLE_GATED_OR_QUANTITY_WEIGHTED__DEFINE_BEFORE_PV,Existing annual field execution; emergency work-order proportions 28/36/36 are synthetic and not individually evidenced,CONDITIONAL_SCOPE_OR_ACCOUNTING_APPROVAL,36.000040,CL0339,APPROVED_SYNTHETIC_PORTFOLIO
P04,P04-A14,P04-WP041,P04-CA05,P04-WP051,FUNCTIONAL_TEST_PREPARATION_REFILL_DISINFECTION_COMPONENT,132000,WEIGHTED_ACCEPTANCE_GATE,P04-TEST-01: synthetic separate refill/disinfection functional-preparation component; A14 existing WP041 line is tank construction/refill work; no independent test plan,CONDITIONAL_SCOPE_ASSUMPTION_NOT_APPROVED,40.000000,CL0340,APPROVED_SYNTHETIC_PORTFOLIO
P04,P04-A15,P04-WP022,P04-CA05,P04-WP051,FUNCTIONAL_ACCEPTANCE_CLEARANCE_COMPONENT,198000,WEIGHTED_ACCEPTANCE_GATE,P04-TEST-01: synthetic separate commissioning acceptance/clearance evidence; A15 existing WP022 line is regulatory sampling/design-review cost; independent acceptance protocol not verified,CONDITIONAL_SCOPE_ASSUMPTION_NOT_APPROVED,60.000000,CL0341,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A15,P08-WP041,P08-CA04,P08-WP043,VENDOR_INTEGRATED_FUEL_TANK_PIPING_INSTALLATION,179400,WEIGHTED_VENDOR_DELIVERABLE,"P08-FUEL-01: synthetic explicit vendor inclusion of tank, supply piping, containment inspection within installation window; existing WP041 A15 line remains generator rigging only; vendor package not verified",CONDITIONAL_SCOPE_ASSUMPTION_NOT_APPROVED,100.000000,CL0342,APPROVED_SYNTHETIC_PORTFOLIO
